"Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA"
1818,7064,1131,1929,230,85,71,984,302,0,473,214,0,71,133,0,0,1543,0.273074745186863,0.359852774631937,0.325052576235542,0.0867780294450736,0.143731782334385
1601,5813,771,1619,394,7,223,952,30,14,548,817,45,52,1,84,170,995,0.278513676242904,0.463788061242044,0.341542250269355,0.18527438499914,0.225291227526348
1368,3476,510,881,137,18,116,441,128,78,446,596,30,9,27,30,58,610,0.253452243958573,0.403337169159954,0.337288563494067,0.149884925201381,0.202146273212923
1401,4317,564,1177,186,45,37,479,48,3,403,226,0,11,97,3,118,909,0.272643039147556,0.362288626360899,0.336079425433038,0.0896455872133426,0.159187621461766
1346,4851,570,1344,251,54,84,642,55,8,414,421,0,45,96,0,0,955,0.277056277056277,0.403009688723974,0.33954802259887,0.125953411667697,0.185635216572505
1352,4758,688,1279,238,34,80,475,198,69,439,876,4,37,64,40,82,927,0.268810424548129,0.383564522908785,0.332764505119454,0.114754098360656,0.177363111954459
1517,3554,404,877,128,20,90,431,13,29,366,506,54,28,18,33,70,639,0.246764209341587,0.370005627462015,0.319266515950766,0.123241418120428,0.172227450980392
1371,4912,620,1314,190,52,47,454,20,15,428,411,21,8,57,36,97,1025,0.267508143322476,0.3560667752443,0.325037147102526,0.0885586319218241,0.149523587544285
1821,6505,880,1795,344,24,307,1128,37,31,845,1495,95,84,1,79,147,1120,0.275941583397387,0.477786318216756,0.36257154265939,0.20184473481937,0.242466837422486
1184,2879,364,798,123,34,115,470,12,17,224,416,29,9,8,25,58,526,0.277179576241751,0.4633553317124,0.328657953458719,0.18617575547065,0.206128957528958
1969,6925,1063,1960,388,43,306,1111,72,54,857,1116,77,30,25,86,149,1223,0.283032490974729,0.484043321299639,0.360471005317802,0.20101083032491,0.239611865490346
1121,4294,932,1333,244,69,62,755,224,0,621,213,0,82,13,0,0,958,0.310433162552399,0.442710759198882,0.407444466680008,0.132277596646483,0.225065919551731
1322,3409,382,898,183,6,96,446,7,12,284,717,43,22,21,29,88,613,0.26342035787621,0.405104136110296,0.321581196581197,0.141683778234086,0.183894460956498
1164,3602,458,906,221,17,129,514,12,16,295,700,17,97,10,39,79,539,0.25152692948362,0.42976124375347,0.321844780560377,0.17823431426985,0.221391733067729
723,2695,391,659,79,28,5,265,127,0,169,127,0,64,3,0,0,547,0.244526901669759,0.300185528756957,0.304644808743169,0.0556586270871985,0.125530601092896
1029,2843,360,742,121,16,18,234,60,54,409,358,21,34,30,24,69,587,0.260991909954274,0.333802321491382,0.358006042296073,0.0728104115371087,0.170829613864396
1749,6331,777,1802,337,62,117,754,248,92,323,781,60,36,25,60,99,1286,0.284631179908387,0.412888959090191,0.320148148148148,0.128257779181804,0.163825829596413
1806,6594,920,2008,348,34,163,860,174,90,605,510,121,68,36,69,190,1463,0.304519259933273,0.441765241128298,0.365458015267176,0.137245981195026,0.187482383922384
1582,4159,516,1197,218,13,42,495,11,11,718,546,46,12,24,50,98,924,0.287809569608079,0.376773262803559,0.390159951407167,0.0889636931954797,0.192258982219497
2087,7441,1112,2169,425,166,83,1176,441,12,736,359,0,109,260,0,0,1495,0.291493078887246,0.426689961026744,0.363746077721458,0.135196882139497,0.205419744146754
1069,3421,404,956,181,27,57,501,10,11,299,260,1,27,42,1,117,691,0.279450453083894,0.398129201987723,0.34204909284952,0.118678748903829,0.181455777955698
1410,4106,498,1042,227,17,146,618,34,33,391,864,32,41,11,41,98,652,0.253774963468095,0.424013638577691,0.321904345927058,0.170238675109596,0.210676182098087
1441,5428,647,1486,239,21,133,728,14,14,337,434,26,17,31,55,165,1093,0.27376565954311,0.399042004421518,0.315230426589001,0.125276344878408,0.161944656685596
1460,4505,386,1194,197,16,53,543,8,0,418,264,0,5,97,0,111,928,0.26503884572697,0.351165371809101,0.328125,0.086126526082131,0.154633198051948
477,1145,96,250,25,3,3,112,5,3,118,102,0,3,35,0,3,219,0.218340611353712,0.253275109170306,0.29304897314376,0.0349344978165939,0.115291627172196
834,3510,563,924,172,37,14,361,30,5,181,195,0,3,0,0,0,701,0.263247863247863,0.345299145299145,0.299945858148349,0.082051282051282,0.13457574445046
1555,5248,664,1349,189,43,56,458,168,78,471,616,33,9,61,43,104,1061,0.257050304878049,0.341463414634146,0.316929474961012,0.0844131097560976,0.144701603346114
1498,4716,677,1332,203,106,44,503,129,21,324,464,0,28,133,0,0,979,0.282442748091603,0.398430873621713,0.332280978689818,0.11598812553011,0.168205248618784
969,2707,360,707,97,10,89,330,27,10,256,352,13,26,18,20,79,511,0.26117473217584,0.403029183598079,0.32868062479229,0.141854451422239,0.186333377837116
2401,8102,1677,2415,344,72,536,1509,153,38,1733,1710,126,13,14,47,113,1463,0.298074549493952,0.556776104665515,0.420515411824154,0.258701555171563,0.299707482853926
2008,7654,1287,2524,491,160,110,1183,114,58,506,345,0,70,186,0,11,1763,0.329762215834858,0.478834596289522,0.376670716889429,0.149072380454664,0.202911956257594
1008,2982,248,733,111,20,21,278,10,19,243,505,28,50,42,19,82,581,0.245808182427901,0.31757209926224,0.311475409836066,0.0717639168343394,0.138874709124311
2670,10078,1255,2605,380,177,28,884,291,93,839,756,0,39,300,0,21,2020,0.258483826155983,0.339650724350069,0.317907995618839,0.0811668981940861,0.147342460752099
1572,5506,602,1448,272,37,36,624,35,2,470,537,0,14,151,0,120,1103,0.262985833636033,0.345441336723574,0.322537562604341,0.0824555030875409,0.152503238731219
1463,5101,826,1325,195,42,275,851,21,9,652,733,42,38,12,43,75,813,0.25975298960988,0.476181140952754,0.345389098388756,0.216428151342874,0.244133701657459
724,1906,262,463,99,12,66,261,56,11,168,372,25,8,18,26,40,286,0.242917103882476,0.411332633788038,0.303130929791271,0.168415529905561,0.198622083533365
1035,3593,433,971,173,8,148,530,26,33,247,810,33,37,3,28,79,642,0.270247703868633,0.446423601447259,0.321382842509603,0.176175897578625,0.200191787190083
1246,4233,583,1160,163,39,130,604,14,4,458,219,1,13,29,2,109,828,0.274037325773683,0.423104181431609,0.346578835529112,0.149066855657926,0.200121020191286
1232,4242,664,1172,220,48,132,485,173,65,390,879,43,24,5,27,63,772,0.276284771334276,0.444130127298444,0.33867179158659,0.167845355964168,0.20686025862069
1021,3419,425,877,137,28,64,333,34,29,188,355,8,32,55,23,96,648,0.256507750804329,0.369113775957882,0.299563080283998,0.112606025153554,0.1528969348659
1049,2743,245,618,128,10,58,321,5,10,230,419,5,8,56,35,59,422,0.225300765585126,0.34269048487058,0.283819628647215,0.117389719285454,0.165793955496513
1919,5795,795,1599,238,72,91,580,183,94,567,893,47,28,53,37,84,1198,0.275927523727351,0.388955996548749,0.341372335459779,0.113028472821398,0.171698965517241
2055,7213,1219,2247,514,15,309,1261,49,30,1283,1202,113,89,10,77,190,1409,0.311520865104672,0.515458200471371,0.417801893327176,0.203937335366699,0.271776839396421
908,2189,189,487,82,12,32,230,9,8,201,299,53,17,22,17,36,361,0.222476016445866,0.314755596162631,0.290841584158416,0.0922795797167656,0.142259299873471
1018,2652,337,666,130,17,85,345,38,23,207,574,20,16,6,23,60,434,0.251131221719457,0.409125188536953,0.306763285024155,0.157993966817496,0.191246768589298
1189,4117,754,1227,270,75,59,501,146,0,369,438,0,13,22,0,44,823,0.298032547971824,0.443041049307748,0.357635030006668,0.145008501335924,0.205691798177373
798,1952,223,512,98,10,29,242,10,7,170,267,14,15,38,31,46,375,0.262295081967213,0.367315573770492,0.321494464944649,0.105020491803279,0.164074744661096
2023,7111,1008,1925,365,21,339,1271,27,20,780,1069,102,59,14,80,191,1200,0.270707354802419,0.470960483757559,0.344209215442092,0.20025312895514,0.230457618567104
301,794,79,191,45,2,11,72,0,2,39,138,1,18,14,6,17,133,0.240554156171285,0.343828715365239,0.289381563593932,0.103274559193955,0.157201401869159
1229,3468,420,917,164,31,47,417,45,1,410,311,0,10,58,0,107,675,0.26441753171857,0.370242214532872,0.343878600823045,0.105824682814302,0.181930812757202
2391,8537,1509,2315,354,72,512,1453,68,39,1444,1487,107,26,36,58,123,1377,0.271172543047909,0.509429541993675,0.37605563835072,0.238256998945766,0.271698895360514
1305,3877,353,925,190,9,67,443,8,14,266,795,54,45,65,34,97,659,0.238586535981429,0.344080474593758,0.292752250118427,0.105493938612329,0.152132965451056
2033,7147,1083,2011,319,51,234,978,183,74,940,1125,46,21,19,62,179,1407,0.281376801455156,0.438505666713306,0.363769889840881,0.15712886525815,0.21374478089611
1281,4103,612,1056,225,29,108,484,95,36,454,849,26,18,13,29,72,694,0.257372654155496,0.405313185474043,0.331885317115552,0.147940531318547,0.203077806902578
1785,7003,1007,2153,442,20,222,1099,14,9,588,444,136,21,13,96,191,1469,0.307439668713409,0.471369413108668,0.358329008822003,0.163929744395259,0.200477179080824
1423,3443,302,748,79,24,6,252,7,11,370,538,49,8,54,23,94,639,0.217252396166134,0.259366831251815,0.292924037460978,0.0421144350856811,0.114837470355731
1133,3245,478,856,110,26,148,532,18,7,484,545,31,22,16,29,45,572,0.263790446841294,0.450539291217257,0.36031746031746,0.186748844375963,0.232601120298746
1620,5447,733,1379,211,19,255,879,20,17,881,810,106,55,10,53,108,894,0.253166880851845,0.439324398751606,0.35969546302051,0.186157517899761,0.235148056872038
1165,4120,545,1127,172,23,90,536,85,53,512,565,63,45,7,39,112,842,0.273543689320388,0.391990291262136,0.357082273112807,0.118446601941748,0.185243842682141
1252,3670,462,920,130,20,96,422,60,47,344,501,41,28,25,18,91,674,0.250681198910082,0.375476839237057,0.318226600985222,0.124795640326975,0.171282209504852
797,2200,244,596,103,10,52,310,30,12,156,254,26,8,3,19,57,431,0.270909090909091,0.397727272727273,0.318925723877465,0.126818181818182,0.165495884599067
1288,4048,533,1109,190,39,94,419,59,34,282,481,29,19,13,20,54,786,0.273962450592885,0.409832015810277,0.322728313115129,0.135869565217391,0.175136589861751
556,1527,120,357,63,10,15,130,1,2,157,293,48,11,8,13,42,269,0.233791748526523,0.317616240995416,0.307377049180328,0.0838244924688933,0.141438072289157
2071,7609,959,2031,340,31,354,1244,39,35,487,1570,85,49,9,65,219,1306,0.266920751741359,0.459324484163491,0.312667478684531,0.192403732422132,0.203657944615385
1192,3693,313,971,147,11,77,443,4,13,305,361,65,9,35,32,98,736,0.262929867316545,0.371242891957758,0.318148056449616,0.108313024641213,0.151948867639658
1279,3614,359,951,178,8,38,403,18,27,370,580,55,21,41,38,119,727,0.263143331488655,0.348367459878251,0.331931733860994,0.085224128389596,0.15448184553661
2992,10881,2062,3283,523,140,660,1903,338,103,1464,1526,192,44,13,91,251,1960,0.301718592041173,0.557485525227461,0.383894230769231,0.255766933186288,0.273529378255208
2163,7755,769,2016,294,62,138,853,27,23,447,706,110,20,87,70,194,1522,0.259961315280464,0.367246937459703,0.299445248432224,0.107285622179239,0.14005470545099
1475,4124,571,1068,191,24,93,460,197,90,642,627,41,20,12,33,63,760,0.258971871968962,0.384578079534433,0.358995642249429,0.12560620756547,0.203758057764755
1020,3977,619,1007,114,39,12,469,262,0,365,290,0,38,34,0,0,842,0.253205934121197,0.3105355795826,0.321917808219178,0.0573296454614031,0.134060639269406
1763,6185,888,1530,231,71,197,697,63,59,882,974,59,33,32,30,77,1031,0.247372675828618,0.403233629749394,0.342917251051893,0.155860953920776,0.212909461179465
1071,3853,548,1153,167,55,63,430,183,63,248,457,28,40,22,39,64,868,0.299247339735271,0.420192058136517,0.344736842105263,0.120944718401246,0.166488053949904
1659,5526,516,1203,140,47,7,447,133,19,419,271,0,64,226,0,0,1009,0.217698154180239,0.263843648208469,0.280579131303045,0.0461454940282302,0.11541291396239
632,1493,182,362,68,8,36,175,9,9,126,367,3,14,2,12,42,250,0.242464835900871,0.371064969859344,0.30516717325228,0.128600133958473,0.177935444579781
1091,4195,550,1203,171,66,7,474,145,0,268,13,0,24,153,0,0,959,0.286769964243147,0.364004767580453,0.333184755961667,0.0772348033373063,0.139538934700245
542,1557,182,432,72,16,25,209,8,0,90,114,0,6,19,0,35,319,0.277456647398844,0.392421323057161,0.319419237749546,0.114964675658317,0.160104174228675
1909,5529,590,1501,242,57,97,645,61,49,548,422,119,30,35,64,99,1105,0.271477663230241,0.388497015735214,0.336898395721925,0.117019352504974,0.168421183079974
1275,5128,1069,1496,192,53,44,735,468,0,537,163,0,50,24,0,0,1207,0.291731669266771,0.375585023400936,0.364479440069991,0.0838533541341653,0.163768258967629
989,3645,433,867,110,42,15,417,130,0,280,30,0,25,79,0,0,700,0.237860082304527,0.303429355281207,0.296708860759494,0.0655692729766804,0.129773924050633
1534,5723,722,1711,334,26,128,951,27,0,399,189,0,27,58,0,176,1223,0.298969072164948,0.433513891315743,0.347536184745487,0.134544819150795,0.185211318913644
748,2325,302,640,100,29,14,215,16,3,188,173,0,3,72,0,67,497,0.275268817204301,0.361290322580645,0.330286168521463,0.0860215053763441,0.150793958664547
1170,4172,664,1301,214,71,24,397,58,31,497,261,0,10,81,0,62,992,0.311840843720038,0.414429530201342,0.38640735199829,0.102588686481304,0.187089891002351
2588,8197,1229,2211,353,46,521,1555,26,22,1345,1550,260,69,5,70,176,1291,0.269732829083811,0.514700500182994,0.374444788761492,0.244967671099183,0.268626345398578
998,2462,359,675,118,32,21,244,89,44,229,445,11,9,59,20,50,504,0.274167343623071,0.373679935012185,0.335661764705882,0.0995125913891146,0.165184274640089
1468,3956,484,972,150,42,75,404,143,68,332,544,48,40,42,26,70,705,0.245702730030334,0.361729019211325,0.308681672025723,0.116026289180991,0.163386205294937
1098,3121,308,785,121,28,52,339,27,1,265,398,3,20,50,3,87,584,0.25152194809356,0.358218519705223,0.313875036667644,0.106696571611663,0.163056429829712
543,1157,148,326,71,12,9,148,12,9,129,108,0,3,25,0,0,234,0.281763180639585,0.387208297320657,0.355314197051978,0.105445116681072,0.18657657098526
1336,4676,697,1291,187,51,112,576,45,44,559,623,8,36,97,27,93,941,0.276090675791275,0.409751924721985,0.355983389958475,0.13366124893071,0.197570472589792
894,3007,398,826,146,49,13,383,65,0,254,19,0,18,85,0,0,618,0.274692384436315,0.368806119055537,0.334858188472095,0.0941137346192218,0.163219701128393
1436,5222,842,1482,181,100,42,727,282,0,429,10,0,230,166,0,0,1159,0.283799310608962,0.38088854844887,0.364053732358442,0.0970892378399081,0.177670838292807
826,3253,537,872,116,28,9,388,267,0,183,157,0,14,23,0,0,719,0.268060252075008,0.329234552720566,0.309855072463768,0.061174300645558,0.119367594202899
547,2481,484,684,56,13,0,236,65,24,26,60,0,0,0,0,0,615,0.275695284159613,0.308746473196292,0.283207020343039,0.0330511890366788,0.0657104108496211
2201,7649,1010,2254,350,94,79,856,352,121,448,1238,58,15,30,46,157,1731,0.294679043012158,0.395999477055824,0.333047315518509,0.101320434043666,0.147700716049383
1099,3924,1024,1309,121,70,13,462,436,0,836,74,0,134,32,0,0,1105,0.333588175331295,0.410040774719674,0.465672251736821,0.0764525993883792,0.217804658765836
2460,8757,1349,2490,441,24,493,1550,72,38,1305,1882,171,39,2,71,226,1532,0.284343953408702,0.509078451524495,0.376917027133307,0.224734498115793,0.258148945105489
1781,6290,770,1748,300,79,45,840,117,0,515,214,0,84,43,0,0,1324,0.277901430842607,0.372178060413355,0.340688053418493,0.0942766295707472,0.165057076498766
1874,6187,1167,1626,252,6,583,1414,12,8,1317,1596,150,75,3,78,147,785,0.262809115888153,0.588168740908356,0.394149144573593,0.325359625020204,0.330885706673771
2128,7822,872,2405,312,101,20,1063,172,59,380,189,0,38,383,0,0,1972,0.307466121196625,0.380848887752493,0.342597087378641,0.0733827665558681,0.129434174757282
1072,3958,562,1066,140,69,4,319,120,0,439,0,0,28,87,0,0,853,0.26932794340576,0.342597271349166,0.346440677966102,0.0732693279434057,0.157450937853107
1654,6890,1227,2083,272,158,66,1124,323,0,635,157,0,39,46,0,0,1587,0.302322206095791,0.416400580551524,0.364489687995769,0.114078374455733,0.178072395557906
846,2843,319,713,86,33,8,240,127,4,190,199,0,15,132,0,0,586,0.250791417516708,0.312697854379177,0.301181102362205,0.0619064368624692,0.122509448818898
862,2647,183,694,90,26,6,298,20,0,136,79,0,9,41,0,0,572,0.262183604080091,0.322629391764261,0.300501432664756,0.0604457876841707,0.114664613180516
1832,6192,943,1602,255,47,53,615,272,119,875,983,29,15,105,52,134,1247,0.258720930232558,0.340762273901809,0.349313148303897,0.0820413436692506,0.17124751583392
1831,6660,1008,1926,401,88,120,999,126,91,675,558,0,30,198,0,13,1317,0.289189189189189,0.42987987987988,0.357230142566191,0.140690690690691,0.204800896130346
2093,6752,739,1639,253,35,68,594,41,36,665,711,47,57,140,39,163,1283,0.242742890995261,0.320793838862559,0.314255290829229,0.0780509478672986,0.147668818644522
1583,5131,568,1273,172,26,156,606,20,19,510,815,47,17,34,38,134,919,0.248099785616839,0.38296628337556,0.316011235955056,0.134866497758722,0.177329651265711
1251,4519,592,1240,229,29,82,633,59,54,261,328,0,25,64,0,33,900,0.274396990484621,0.392343438813897,0.317585848074922,0.117946448329276,0.16405098855359
492,1078,169,257,16,6,1,85,40,19,92,97,0,2,71,0,0,234,0.238404452690167,0.267161410018553,0.299488054607509,0.0287569573283859,0.100542832764505
2135,8291,1678,2250,303,188,53,1067,568,0,981,229,0,87,50,0,0,1706,0.271378603304788,0.37245205644675,0.354525056095737,0.101073453141961,0.180732001282188
1550,5747,832,1588,315,64,135,794,32,31,712,634,0,8,130,0,78,1074,0.276318078997738,0.423873325213155,0.356888820163909,0.147555246215417,0.213368053193134
1354,5114,734,1336,264,58,103,532,196,86,488,824,20,57,46,32,87,911,0.261243644896363,0.395971842002346,0.330521876647338,0.134728197105984,0.192319837771116
2084,7218,940,2091,484,66,191,1097,109,78,648,779,69,79,28,85,186,1350,0.289692435577722,0.454419506788584,0.35093399750934,0.164727071210862,0.213483105137546
1502,5423,727,1439,284,35,211,807,93,32,522,707,67,14,14,66,100,909,0.265351281578462,0.447353863175364,0.327800829875519,0.182002581596902,0.212422322927157
1984,7635,1198,2471,540,113,205,1383,42,0,437,551,0,26,44,0,203,1613,0.323641126391618,0.504518664047151,0.362311681896765,0.180877537655534,0.21773146455915
1046,3437,406,916,168,39,80,544,15,14,311,342,0,10,29,9,130,629,0.266511492580739,0.40791387838231,0.328378019644279,0.141402385801571,0.191743350146005
1377,5063,590,1316,210,64,22,548,69,65,327,306,0,12,134,0,0,1020,0.259924945684377,0.339719533873198,0.306368011847464,0.0797945881888208,0.137250277674935
1144,3971,496,1004,162,9,160,591,23,24,479,669,29,44,20,43,94,673,0.252833039536641,0.419038025686225,0.336566012783778,0.166204986149584,0.212652262644188
