"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_Average","Batting_1B","Slugging","OPS","ISO","wOBA"
"auerbri01",0,0,0,0,"N",1950,2,15,"USA","CA","Woodland Hills",NA,NA,NA,"","","","Rick","Auerbach","Frederick Steven",165,72,"R","R","1971-04-13",1981-08-12,"auerr101","auerbri01",11,4,624,1407,167,309,56,5,9,86,36,21,127,198,10,6,22,5,36,533,377,10699,686,1158,84,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,0.219616204690832,239,0.285714285714286,0.286084142394822,0.0660980810234541,0.133192312703583
"aurilri01",1,549,412,0,"N",1971,9,2,"USA","NY","Brooklyn",NA,NA,NA,"","","","Rich","Aurilia","Richard Santo",170,72,"R","R","1995-09-06",2009-10-04,"aurir001","aurilri01",15,4,1652,5721,745,1576,301,22,186,756,23,18,450,861,22,24,36,47,140,1605,1416,37603,3079,3516,159,933,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"ss",0,0,0,0,1,0,0,0,0.275476315329488,1067,0.433315853871701,0.328420378083947,0.157839538542213,0.19554768488746
"ausmubr01",1,440,330,0,"N",1969,4,14,"USA","CT","New Haven",NA,NA,NA,"","","","Brad","Ausmus","Bradley David",190,71,"R","R","1993-07-28",2010-10-03,"ausmb001","ausmubr01",18,4,1971,6279,718,1579,270,34,80,607,102,53,634,1034,69,69,82,37,201,1960,1767,47620,12856,960,80,133,61,223,894,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"c",1,0,0,0,0,0,0,0,0.251473164516643,1195,0.343526039178213,0.325117538110842,0.0920528746615704,0.159996834532374
"austiji01",1,266,200,1,"N",1879,12,8,"United Kingdom","Swansea","Swansea",1965,3,6,"USA","CA","Laguna Beach","Jimmy","Austin","James Philip",155,67,"B","R","1909-04-19",1929-10-06,"austj101","austiji01",18,2,1580,5388,661,1328,174,76,13,390,244,43,592,363,0,44,278,0,0,1541,0,0,2260,3239,395,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.246473645137342,1065,0.314216778025241,0.326029216467463,0.067743132887899,0.150415504648074
"averiea01",8,269,202,14,"Y",1902,5,21,"USA","WA","Snohomish",1983,8,16,"USA","WA","Everett","Earl","Averill","Howard Earl",172,69,"L","R","1929-04-16",1941-04-25,"avere101","averiea01",13,3,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,55,0,7,1589,0,0,3969,115,126,29,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"cf",0,0,0,0,0,0,1,0,0.317802612938769,1252,0.533606170313238,0.394692737430168,0.215803557374469,0.263354832402235
"avilabo01",0,0,0,0,"N",1924,4,2,"Mexico","Veracruz","Veracruz",2004,10,26,"Mexico","Veracruz","Veracruz","Bobby","Avila","Roberto Francisco",175,70,"R","R","1949-04-30",1959-09-29,"avilb101","avilabo01",11,4,1300,4620,725,1296,185,35,80,467,78,52,561,399,3,14,134,14,121,1237,687,18326,2872,3197,138,796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"2b",0,0,1,0,0,0,0,0,0.280519480519481,996,0.387662337662338,0.359186024188904,0.107142857142857,0.181203956972724
"ayalabe01",0,0,0,0,"N",1951,2,7,"P.R.","","Yauco",NA,NA,NA,"","","","Benny","Ayala","Benigno",185,73,"R","R","1974-08-27",1985-10-02,"ayalb001","ayalabe01",10,4,425,865,114,217,42,1,38,145,2,4,71,136,7,2,1,12,22,160,133,2788,242,8,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,0.250867052023121,136,0.433526011560694,0.305263157894737,0.182658959537572,0.204153552492047
"azcuejo01",0,0,0,0,"N",1939,8,18,"Cuba","Cienfuegos","Cienfuegos",NA,NA,NA,"","","","Joe","Azcue","Jose Joaquin",190,72,"R","R","1960-08-03",1972-09-29,"azcuj101","azcuejo01",11,6,909,2828,201,712,94,9,50,304,5,12,207,344,45,17,11,32,87,868,773,20779,5329,452,44,67,117,245,243,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"c",1,0,0,0,0,0,0,0,0.251768033946252,559,0.344413012729844,0.303501945525292,0.0926449787835927,0.135821388614676
"backmwa01",0,0,0,0,"N",1959,9,22,"USA","OR","Hillsboro",NA,NA,NA,"","","","Wally","Backman","Walter Wayne",160,69,"B","R","1980-09-02",1993-05-14,"backw001","backmwa01",14,5,1102,3245,482,893,138,19,10,240,117,52,371,480,9,5,68,19,55,955,806,20957,1476,2132,91,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,0.275192604006163,726,0.338674884437596,0.348626373626374,0.0634822804314329,0.150088350316717
"baergca01",1,581,436,0,"N",1968,11,4,"P.R.","","Santurce",NA,NA,NA,"","","","Carlos","Baerga","Carlos Obed",165,71,"B","R","1990-04-14",2005-09-30,"baerc001","baergca01",14,6,1630,5439,731,1583,279,17,134,774,59,24,291,580,41,73,26,66,158,1366,1235,32810,2634,3501,169,820,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,"2b",0,0,1,0,0,0,0,0,0.291046148189005,1153,0.422504136789851,0.331743056738797,0.131457988600846,0.17007676733013
"bagweje01",7,581,436,381,"Y",1968,5,27,"USA","MA","Boston",NA,NA,NA,"","","","Jeff","Bagwell","Jeffrey Robert",195,72,"R","R","1991-04-08",2005-10-02,"bagwj001","bagweje01",15,1,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,3,102,221,2112,2092,55585,17546,1705,129,1618,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,"1b",0,1,0,0,0,0,0,0,0.296780813133256,1345,0.540336026676927,0.407615613067459,0.243555213543671,0.2897553111183
"bailebo01",1,403,303,1,"N",1942,10,13,"USA","CA","Long Beach",NA,NA,NA,"","","","Bob","Bailey","Robert Sherwood",180,73,"R","R","1962-09-14",1978-10-02,"bailb103","bailebo01",17,5,1931,6082,772,1564,234,43,189,773,85,83,852,1126,67,17,40,52,195,1738,1607,41290,2258,2397,210,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.257152252548504,1098,0.402992436698454,0.347422533200057,0.145840184149951,0.204068252595156
"baileed01",0,0,0,0,"N",1931,4,15,"USA","TN","Strawberry Plains",2007,3,23,"USA","TN","Knoxville","Ed","Bailey","Lonas Edgar",205,74,"L","R","1953-09-26",1966-04-26,"baile101","baileed01",14,5,1212,3581,432,915,128,15,155,540,17,18,545,577,77,25,20,37,81,1070,985,26269,5284,452,81,59,48,187,293,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"c",1,0,0,0,0,0,0,0,0.25551521921251,617,0.429488969561575,0.35458452722063,0.173973750349064,0.220954171734371
"bailobo01",1,443,333,0,"N",1951,7,10,"USA","PA","Connellsville",NA,NA,NA,"","","","Bob","Bailor","Robert Michael",170,71,"R","R","1975-09-06",1985-10-06,"bailb001","bailobo01",11,4,955,2937,339,775,107,23,9,222,90,36,187,164,10,20,42,20,51,981,711,19780,1493,1197,72,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,0.263874702076949,636,0.325161729656112,0.310366624525917,0.0612870275791624,0.122105516804058
"baineha01",5,581,436,33,"N",1959,3,15,"USA","MD","Easton",NA,NA,NA,"","","","Harold","Baines","Harold Douglas",175,74,"L","L","1980-04-10",2001-09-27,"bainh001","baineha01",22,5,2830,9908,1299,2866,488,49,384,1628,34,34,1062,1441,187,14,9,99,298,1061,1014,26867,2031,69,47,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,"rf",0,0,0,0,0,0,0,1,0.289261203068228,1945,0.464675010092854,0.35567987007128,0.175413807024627,0.210424926578561
"bakerdu01",1,430,323,4,"N",1949,6,15,"USA","CA","Riverside",NA,NA,NA,"","","","Dusty","Baker","Johnnie B.",183,74,"R","R","1968-09-07",1986-10-04,"baked002","bakerdu01",19,4,2039,7117,964,1981,320,23,242,1013,137,73,762,926,52,30,27,85,158,1903,1832,48090,4073,136,59,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,"lf",0,0,0,0,0,1,0,0,0.27834761837853,1396,0.431783054657861,0.346885163872905,0.153435436279331,0.199931352304205
"bakerfl01",0,0,0,0,"N",1916,10,10,"USA","VA","Luray",2004,11,16,"USA","OH","Youngstown","Floyd","Baker","Floyd Wilton",160,69,"L","R","1943-05-04",1955-05-04,"bakef103","bakerfl01",13,5,874,2280,285,573,76,13,1,196,23,25,382,165,0,6,26,0,33,696,4,218,802,1475,62,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.251315789473684,483,0.297368421052632,0.360194902548726,0.0460526315789473,0.161359595202399
"bakerfr01",12,274,206,49,"Y",1886,3,13,"USA","MD","Trappe",1963,6,28,"USA","MD","Trappe","Home Run","Baker","John Franklin",173,71,"L","R","1908-09-21",1922-09-29,"bakef102","bakerfr01",13,2,1575,5984,887,1838,315,103,96,987,235,28,473,182,0,50,153,0,0,1548,0,0,2154,3155,322,259,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.307152406417112,1324,0.442346256684492,0.362840018441678,0.13519385026738,0.191878008298755
"bakopa01",0,0,0,0,"N",1972,6,20,"USA","LA","Lafayette",NA,NA,NA,"","","","Paul","Bako","Gabor Paul",205,74,"L","R","1998-04-30",2009-10-04,"bakop001","bakopa01",12,11,789,2202,195,508,98,11,24,195,4,9,233,589,36,7,16,13,44,759,646,17259,4479,334,50,42,58,47,409,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.230699364214351,375,0.317892824704814,0.304684317718941,0.0871934604904632,0.151732947498967
"balbost01",0,0,0,0,"N",1957,1,16,"USA","MA","Brockton",NA,NA,NA,"","","","Steve","Balboni","Stephen Charles",225,75,"R","R","1981-04-22",1993-10-02,"balbs001","balbost01",11,4,960,3120,351,714,127,11,181,495,1,2,273,856,21,19,1,27,67,630,606,15845,5579,386,64,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,0.228846153846154,395,0.450641025641026,0.292526897353882,0.221794871794872,0.228832065535401
"bancrda01",16,274,206,43,"Y",1891,4,20,"USA","IA","Sioux City",1972,10,9,"USA","WI","Superior","Dave","Bancroft","David James",160,69,"B","R","1915-04-14",1930-05-31,"bancd101","bancrda01",16,4,1913,7182,1048,2004,320,77,32,591,145,75,827,487,0,23,212,0,0,1892,0,0,4673,6604,666,1027,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,0.279030910609858,1575,0.358395989974937,0.355328685258964,0.0793650793650794,0.165024900398406
"bandosa01",1,413,310,3,"N",1944,2,13,"USA","OH","Cleveland",NA,NA,NA,"","","","Sal","Bando","Salvatore Leonard",195,72,"R","R","1966-09-03",1981-10-03,"bands101","bandosa01",16,3,2019,7060,982,1790,289,38,242,1039,75,46,1031,923,69,75,65,57,149,1932,1879,49644,1788,3743,231,362,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"3b",0,0,0,1,0,0,0,0,0.253541076487252,1221,0.408073654390935,0.352182901617415,0.154532577903683,0.216277140053961
"bankser01",1,383,288,321,"Y",1931,1,31,"USA","TX","Dallas",2015,1,23,"USA","IL","Chicago","Ernie","Banks","Ernest",180,73,"R","R","1953-09-17",1971-09-26,"banke101","bankser01",19,1,2528,9421,1305,2583,407,90,512,1636,50,53,763,1236,198,70,45,96,229,2476,2425,64280,14206,4355,261,1742,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"1b",0,1,0,0,0,0,0,0,0.274174716059866,1574,0.499522343700244,0.330048309178744,0.225347627640378,0.228389499605989
"bannial01",0,0,0,0,"N",1951,9,3,"USA","CA","Montebello",NA,NA,NA,"","","","Alan","Bannister","Alan",170,71,"R","R","1974-07-13",1985-10-06,"banna001","bannial01",12,5,972,3007,430,811,143,28,19,288,108,37,292,318,13,13,33,28,45,870,694,18862,1533,1049,110,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,0.26970402394413,621,0.354838709677419,0.334131736526946,0.085134685733289,0.157487466185753
"bardjo01",0,0,0,0,"N",1978,3,30,"USA","NY","Ithaca",NA,NA,NA,"","","","Josh","Bard","Joshua David",225,75,"B","R","2002-08-23",2011-09-17,"bardj001","bardjo01",10,5,586,1778,162,452,109,3,39,220,1,4,175,299,12,3,11,13,56,527,468,12675,3102,229,28,31,26,0,358,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.25421822272216,301,0.384701912260967,0.3199593702387,0.130483689538808,0.187373939703628
"barfije01",0,0,0,0,"N",1959,10,29,"USA","IL","Joliet",NA,NA,NA,"","","","Jesse","Barfield","Jesse Lee",200,73,"R","R","1981-09-03",1992-06-17,"barfj001","barfije01",12,2,1428,4759,715,1219,216,30,241,716,66,47,551,1234,49,34,16,34,100,1387,1263,34326,2951,162,62,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"rf",0,0,0,0,0,0,0,1,0.256146249212019,732,0.466064299222526,0.335440684269245,0.209918050010506,0.237434152749109
"barreji01",0,0,0,0,"N",1875,3,28,"USA","MA","Athol",1921,10,25,"USA","MI","Detroit","Jimmy","Barrett","James Erigena",170,67,"L","R","1899-09-13",1908-05-13,"barrj103","barreji01",10,3,866,3306,580,962,83,47,16,255,143,0,440,0,0,29,60,0,0,855,0,0,1814,143,95,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,0.290986085904416,816,0.359044162129462,0.379072847682119,0.0680580762250454,0.162135046357616
"barrema02",0,0,0,0,"N",1958,6,23,"USA","CA","Arcadia",NA,NA,NA,"","","","Marty","Barrett","Martin Glenn",175,70,"R","R","1982-09-06",1991-05-07,"barrm001","barrema02",10,2,941,3378,418,938,163,9,18,314,57,21,304,209,7,16,102,33,81,911,864,23122,1827,2634,63,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,0.277679100059207,748,0.347246891651865,0.337175020101849,0.0695677915926584,0.145660418904404
"barremi01",0,0,0,0,"N",1976,10,22,"USA","GA","Atlanta",NA,NA,NA,"","","","Michael","Barrett","Michael Patrick",185,75,"R","R","1998-09-19",2009-04-17,"barrm003","barremi01",12,4,1054,3512,398,925,220,21,98,424,11,17,279,480,38,28,22,32,105,1017,936,24855,6115,552,74,68,74,19,591,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.263382687927107,586,0.421697038724374,0.319916904700078,0.158314350797267,0.198792761605035
"barryja01",2,274,206,3,"N",1887,4,26,"USA","CT","Meriden",1961,4,23,"USA","MA","Shrewsbury","Jack","Barry","John Joseph",158,69,"R","R","1908-07-13",1919-06-23,"barrj104","barryja01",11,2,1223,4146,532,1009,142,38,10,429,153,18,396,142,0,76,284,0,0,1219,0,0,2226,3590,347,445,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,0.243367100820068,819,0.303183791606368,0.320701602425292,0.0598166907863001,0.143728713728887
"barrysh01",0,0,0,0,"N",1878,10,27,"USA","NY","Newburgh",1936,11,27,"USA","CA","Los Angeles","Shad","Barry","John C.",0,0,"R","R","1899-05-30",1908-10-07,"barrs101","barrysh01",10,7,1100,4014,516,1073,128,47,10,391,140,0,279,0,0,37,135,0,0,1076,0,0,4099,565,189,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,0.267314399601395,888,0.330094668659691,0.320785219399538,0.0627802690582959,0.128805635103926
"bartedi01",4,269,202,1,"N",1907,11,22,"USA","IL","Chicago",1995,8,4,"USA","CA","Alameda","Dick","Bartell","Richard William",160,69,"R","R","1927-10-02",1946-05-24,"bartd101","bartedi01",18,5,2016,7629,1130,2165,442,71,79,710,109,3,748,627,0,97,269,0,102,1989,0,0,4425,6348,512,1183,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"ss",0,0,0,0,1,0,0,0,0.283785555118626,1573,0.391401232140516,0.355204153882464,0.10761567702189,0.185075926362993
"bartobo01",1,385,289,0,"N",1941,7,30,"USA","OH","Norwood",NA,NA,NA,"","","","Bob","Barton","Robert Wilbur",175,72,"R","R","1965-09-17",1974-07-30,"bartb101","bartobo01",10,3,393,1049,54,237,31,3,9,66,3,6,87,168,18,5,6,6,33,380,317,8449,1986,185,28,30,9,106,175,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.225929456625357,194,0.286939942802669,0.286835222319093,0.0610104861773117,0.116567936226749
"basske01",0,0,0,0,"N",1959,5,12,"USA","CA","Redwood City",NA,NA,NA,"","","","Kevin","Bass","Kevin Charles",183,72,"B","R","1982-04-09",1995-10-01,"bassk001","basske01",14,5,1571,4839,609,1308,248,40,118,611,151,73,357,668,63,37,28,30,112,1301,1148,30997,2332,73,43,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rf",0,0,0,0,0,0,0,1,0.270303781773094,902,0.411241992147138,0.323389701691051,0.140938210374044,0.180276461538462
"batemjo01",0,0,0,0,"N",1940,7,21,"USA","OK","Fort Sill",1996,12,3,"USA","OK","Sand Springs","John","Bateman","John Alvin",210,75,"R","R","1963-04-19",1972-10-03,"batej102","batemjo01",10,3,1017,3330,250,765,123,18,81,375,10,10,172,610,69,27,25,31,123,953,923,23823,5686,491,113,81,104,298,425,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.22972972972973,543,0.35045045045045,0.270786516853933,0.120720720720721,0.141616843311372
"batisto01",0,0,0,0,"N",1973,12,9,"D.R.","Puerto Plata","Puerto Plata",NA,NA,NA,"","","","Tony","Batista","Leocadio Francisco",180,72,"R","R","1996-06-03",2007-09-30,"batit001","batisto01",11,7,1309,4568,625,1146,226,17,221,718,47,26,287,790,27,47,10,47,109,1188,1103,29613,1199,2578,130,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"3b",0,0,0,1,0,0,0,0,0.250875656742557,682,0.452933450087566,0.299050313194585,0.202057793345009,0.213924136529866
"batteea01",0,0,0,0,"N",1935,1,5,"USA","CA","Los Angeles",2003,11,15,"USA","FL","Ocala","Earl","Battey","Earl Jesse",205,73,"R","R","1955-09-10",1967-09-27,"batte101","batteea01",13,3,1141,3586,393,969,150,17,104,449,13,12,421,470,42,28,39,30,127,1087,1016,26308,6176,501,69,73,96,311,276,214,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"c",1,0,0,0,0,0,0,0,0.270217512548801,698,0.408533184606804,0.348831488314883,0.138315672058003,0.193968282376336
"battijo01",1,78,59,1,"N",1853,11,11,"USA","PA","West Bradford",1937,12,10,"USA","OH","Akron","Joe","Battin","Joseph V.",169,70,"R","R","1871-08-11",1890-05-28,"battj102","battijo01",10,8,480,1953,228,439,51,25,3,143,26,5,40,36,0,1,0,0,0,490,0,0,908,1253,367,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.224782386072709,360,0.28110599078341,0.240722166499498,0.0563236047107015,0.0861654964894684
"battsma01",0,0,0,0,"N",1921,10,16,"USA","TX","San Antonio",2013,7,14,"USA","LA","Baton Rouge","Matt","Batts","Matthew Daniel",200,71,"R","R","1947-09-10",1956-05-08,"battm101","battsma01",10,5,546,1605,163,432,95,11,26,220,6,4,143,163,0,3,16,5,52,474,60,1641,1962,221,38,32,37,8,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.269158878504673,300,0.390654205607477,0.329157175398633,0.121495327102804,0.182587129840547
"bauerha01",1,306,219,23,"N",1922,7,31,"USA","IL","East St. Louis",2007,2,9,"USA","KS","Lenexa","Hank","Bauer","Henry Albert",192,72,"R","R","1948-09-06",1961-07-21,"baueh101","bauerha01",14,2,1544,5145,833,1424,229,57,164,703,50,33,521,638,11,34,51,25,95,1450,746,20081,2384,107,46,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"rf",0,0,0,0,0,0,0,1,0.276773566569485,974,0.439067055393586,0.345676855895197,0.162293488824101,0.208378403920196
"baumhfr01",0,0,0,0,"N",1918,10,7,"USA","OH","Midvale",1997,12,14,"USA","FL","Winter Springs","Frank","Baumholtz","Frank Conrad",175,70,"L","L","1947-04-15",1957-05-26,"baumf101","baumhfr01",10,3,1019,3477,450,1010,165,51,25,272,30,20,258,258,2,17,45,10,57,843,141,3675,1785,62,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,0.290480299108427,769,0.388840954846132,0.341573631047315,0.0983606557377049,0.160068404255319
"bautida01",0,0,0,0,"N",1972,5,24,"D.R.","Distrito Nacional","Santo Domingo",NA,NA,NA,"","","","Danny","Bautista","Daniel",170,71,"R","R","1993-09-15",2004-09-28,"bautd001","bautida01",12,4,895,2517,317,685,121,19,62,319,37,16,149,409,12,15,20,17,75,779,599,16629,1309,30,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,0.272149384187525,483,0.409217322208979,0.314677538917717,0.137067938021454,0.172378034251675
"baylodo01",2,460,345,12,"N",1949,6,28,"USA","TX","Austin",NA,NA,NA,"","","","Don","Baylor","Don Edward",190,73,"R","R","1970-09-18",1988-10-01,"bayld001","baylodo01",19,6,2292,8198,1236,2135,366,28,338,1276,285,120,805,1069,91,267,16,115,196,970,911,24230,2716,110,58,80,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,0.260429373017809,1403,0.435594047328617,0.341715503462973,0.175164674310808,0.218484226382612
"beaucji01",1,432,324,0,"N",1939,8,21,"USA","OK","Vinita",2007,12,25,"USA","GA","Union City","Jim","Beauchamp","James Edward",190,74,"R","R","1963-09-22",1973-09-20,"beauj101","beaucji01",10,6,393,661,79,153,18,4,14,90,6,5,54,150,6,3,0,12,11,184,131,3372,755,46,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,0.231467473524962,117,0.334341906202723,0.287671232876712,0.102874432677761,0.144242541436464
